Time;Urban, 9m;Urban, 13m;Coach, 13m;Urban, 13m, double deck;Coach, 13m, double deck;Urban, 18m
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.4671;0;69.2779;0
;0;0;86.6174;0;69.2779;0
;0;0;85.5277;0;69.2779;0
;0;0;84.4584;0;69.2779;0
;0;0;83.3982;0;69.2779;0
;0;0;82.1948;0;69.2779;0
;0;0;81.0114;0;69.2779;0
;0;0;79.9794;0;69.2779;0
;0;0;79.229;0;69.2779;0
;0;0;79;0;69.2779;0
;0;0;79;0;69.2779;0
;0;0;79;0;69.2779;0
;0;0;79;0;69.2779;0
;0;0;79;0;69.2779;0
;0;0;79;0;69.2779;0
;0;0;79;0;69.2779;0
;0;0;79.5449;0;69.2779;0
;0;0;80.6279;0;69.2779;0
;0;0;81.6846;0;69.2779;0
;0;0;82.7011;0;69.2779;0
;0;0;83.6715;0;69.2779;0
;0;0;84.5926;0;69.2779;0
;0;0;85.4666;0;69.2779;0
;0;0;86.2959;0;69.2779;0
;0;0;87.0766;0;69.2779;0
;0;0;87.6102;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
;0;0;87.7666;0;69.2779;0
